id,timestamp,operatingSystem,numberOfInstances,instanceName,vcpu,cpuUsage,memory,memoryUsage,networkPerformance,storageType,numberOfVolume,storageSize,numberOfALB,costPerMonth
4719,2023-10-02 17:28:46,Linux,3,r5.4xlarge,8,46.685424,64,5.495232,Up to 10 Gigabit,EBS only,8,730,4,3114.91
4720,2023-08-17 22:03:00,Linux,1,r5.4xlarge,8,35.366363,64,24.061072,Up to 10 Gigabit,EBS only,9,946,1,2745.81
4721,2023-02-11 21:04:44,Linux,1,t3.xlarge,4,38.660882,16,77.439909,Up to 5 Gigabit,EBS only,7,71,4,214.92
4722,2023-04-23 05:58:31,Linux,7,m5.2xlarge,8,74.173902,32,58.594295,Up to 10 Gigabit,EBS only,5,336,1,1836.94
4723,2023-04-09 12:20:42,Linux,1,t3.xlarge,4,26.530926,16,53.80974,Up to 5 Gigabit,EBS only,7,490,1,977.5
4724,2023-07-06 03:34:43,Linux,4,c5.2xlarge,4,92.318508,16,47.516366,Up to 10 Gigabit,EBS only,6,91,4,836.92
4725,2023-10-23 09:51:06,Linux,3,t3.medium,2,13.332864,4,44.096984,Up to 5 Gigabit,EBS only,5,199,3,322.87
4726,2023-07-16 01:19:32,Linux,7,c5.2xlarge,4,74.549148,16,21.838692,Up to 10 Gigabit,EBS only,6,271,1,1638.94
4727,2023-07-16 15:08:39,Linux,6,r5.4xlarge,8,53.11369,64,76.618561,Up to 10 Gigabit,EBS only,7,974,3,4965.7
4728,2023-07-23 14:56:28,Linux,9,r5.2xlarge,4,3.731363,32,65.222494,Up to 10 Gigabit,EBS only,2,329,5,2562.56
4729,2023-08-25 17:16:58,Linux,9,r5.2xlarge,4,15.536535,32,60.99309,Up to 10 Gigabit,EBS only,10,159,3,2804.88
4730,2023-11-22 06:37:44,Linux,4,r5.4xlarge,8,63.515732,64,35.36502,Up to 10 Gigabit,EBS only,1,461,4,2248.54
4731,2023-09-10 23:27:28,Linux,6,r5.4xlarge,8,22.742198,64,51.924584,Up to 10 Gigabit,EBS only,5,197,5,3449.12
4732,2023-11-14 19:59:41,Linux,10,t3.xlarge,4,12.145991,16,28.121905,Up to 5 Gigabit,EBS only,6,267,5,1273.52
4733,2023-10-23 04:01:11,Linux,10,r5.4xlarge,8,85.263419,64,49.624388,Up to 10 Gigabit,EBS only,2,451,5,5556.22
4734,2023-04-19 05:05:38,Linux,4,t3.xlarge,4,85.414499,16,26.463232,Up to 5 Gigabit,EBS only,3,665,3,861.5
4735,2023-09-18 10:32:17,Linux,4,r5.2xlarge,4,35.667963,32,18.242983,Up to 10 Gigabit,EBS only,10,479,3,2308.28
4736,2023-03-05 22:09:33,Linux,7,c5.12xlarge,16,96.644956,128,48.280096,12 Gigabit,EBS only,9,832,5,9254.18
4737,2023-04-14 21:49:27,Linux,10,c5.12xlarge,16,66.01063,128,77.286628,12 Gigabit,EBS only,10,118,2,10745.8
4738,2023-03-13 18:57:31,Linux,9,c5.2xlarge,4,53.068053,16,47.089986,Up to 10 Gigabit,EBS only,1,640,3,1730.06
4739,2023-01-02 10:40:54,Linux,5,t3.xlarge,4,91.939693,16,48.666694,Up to 5 Gigabit,EBS only,4,377,3,820.58
4740,2023-03-05 12:33:11,Linux,9,c5.12xlarge,16,24.244535,128,11.66287,12 Gigabit,EBS only,2,475,3,9642.1
4741,2023-02-12 21:12:34,Linux,8,t3.medium,2,41.586,4,54.948691,Up to 5 Gigabit,EBS only,9,25,5,229.62
4742,2023-06-14 23:36:00,Linux,8,c5.12xlarge,16,24.656119,128,19.22945,12 Gigabit,EBS only,5,760,5,9339.2
4743,2023-12-14 11:43:03,Linux,10,t3.xlarge,4,62.601666,16,52.303243,Up to 5 Gigabit,EBS only,4,674,2,1557.96
4744,2023-10-31 11:07:24,Linux,7,t3.medium,2,95.357767,4,53.359294,Up to 5 Gigabit,EBS only,10,902,1,2494.93
4745,2023-04-18 17:29:21,Linux,3,r5.2xlarge,4,47.870846,32,79.496168,Up to 10 Gigabit,EBS only,7,833,1,2313.22
4746,2023-11-05 08:39:00,Linux,8,r5.2xlarge,4,4.841798,32,72.375699,Up to 10 Gigabit,EBS only,5,537,2,2823.86
4747,2023-02-17 23:42:29,Linux,4,t3.medium,2,41.170646,4,30.325649,Up to 5 Gigabit,EBS only,2,849,1,527.04
4748,2023-10-23 16:53:33,Linux,2,t3.medium,2,19.804032,4,29.04252,Up to 5 Gigabit,EBS only,7,451,3,863.6
4749,2023-11-18 04:31:52,Linux,8,c5.2xlarge,4,91.386105,16,56.24464,Up to 10 Gigabit,EBS only,3,70,3,1444.52
4750,2023-01-11 22:50:40,Linux,10,r5.2xlarge,4,54.050911,32,20.235929,Up to 10 Gigabit,EBS only,2,310,1,2818.4
4751,2023-08-19 08:37:49,Linux,2,t3.xlarge,4,98.382409,16,45.741381,Up to 5 Gigabit,EBS only,6,112,3,346.12
4752,2023-03-10 03:44:41,Linux,10,t3.medium,2,15.72451,4,78.687433,Up to 5 Gigabit,EBS only,1,131,2,247.96
4753,2023-07-27 04:30:21,Linux,4,c5.2xlarge,4,50.379049,16,76.638953,Up to 10 Gigabit,EBS only,1,850,1,915.96
4754,2023-05-14 17:30:47,Linux,9,t3.medium,2,53.824702,4,59.274394,Up to 5 Gigabit,EBS only,7,899,3,1828.69
4755,2023-08-26 06:30:40,Linux,1,t3.medium,2,73.369382,4,79.629415,Up to 5 Gigabit,EBS only,2,577,5,321.43
4756,2023-12-09 07:28:24,Linux,4,t3.xlarge,4,58.229622,16,42.683869,Up to 5 Gigabit,EBS only,2,935,2,829.0
4757,2023-03-07 06:58:09,Linux,4,r5.2xlarge,4,86.554617,32,1.847414,Up to 10 Gigabit,EBS only,3,15,2,1074.58
4758,2023-07-13 18:19:41,Linux,2,r5.4xlarge,8,88.108405,64,63.565967,Up to 10 Gigabit,EBS only,6,327,2,1574.46
4759,2023-07-15 09:17:51,Linux,5,r5.2xlarge,4,85.260147,32,60.338168,Up to 10 Gigabit,EBS only,9,254,2,1922.96
4760,2023-05-10 19:56:25,Linux,3,r5.2xlarge,4,8.732519,32,57.637942,Up to 10 Gigabit,EBS only,5,440,4,1369.16
4761,2023-12-30 11:06:56,Linux,4,c5.12xlarge,16,82.466805,128,49.012475,12 Gigabit,EBS only,6,153,2,4414.28
4762,2023-08-20 13:24:52,Linux,3,r5.2xlarge,4,19.806814,32,29.195743,Up to 10 Gigabit,EBS only,7,284,3,1314.04
4763,2023-09-09 01:57:03,Linux,6,m5.2xlarge,8,90.014563,32,58.61616,Up to 10 Gigabit,EBS only,5,267,4,1547.22
4764,2023-01-30 13:08:28,Linux,10,r5.4xlarge,8,34.821751,64,34.617609,Up to 10 Gigabit,EBS only,1,649,1,5490.44
4765,2023-08-13 18:50:36,Linux,10,r5.2xlarge,4,39.754686,32,83.94963,Up to 10 Gigabit,EBS only,8,997,4,4730.96
4766,2023-05-20 21:28:07,Linux,7,c5.2xlarge,4,24.935749,16,53.698976,Up to 10 Gigabit,EBS only,2,607,3,1531.82
4767,2023-04-09 03:34:21,Linux,1,c5.12xlarge,16,82.718447,128,86.746624,12 Gigabit,EBS only,6,309,3,1525.94
4768,2023-01-14 04:29:10,Linux,4,t3.medium,2,62.09424,4,99.627312,Up to 5 Gigabit,EBS only,6,574,1,981.0
4769,2023-01-11 21:29:30,Linux,7,t3.medium,2,85.770937,4,55.53064,Up to 5 Gigabit,EBS only,9,652,2,1675.41
4770,2023-10-13 08:30:32,Linux,7,m5.2xlarge,8,25.577095,32,71.604419,Up to 10 Gigabit,EBS only,9,158,2,1769.86
4771,2023-10-10 19:41:57,Linux,8,t3.medium,2,5.242469,4,28.242866,Up to 5 Gigabit,EBS only,5,540,4,873.12
4772,2023-09-12 22:40:47,Linux,8,r5.4xlarge,8,76.823834,64,53.090352,Up to 10 Gigabit,EBS only,9,398,3,5188.68
4773,2023-08-07 21:46:35,Linux,2,t3.xlarge,4,38.911599,16,57.128826,Up to 5 Gigabit,EBS only,9,518,4,1383.52
4774,2023-04-16 22:02:27,Linux,7,t3.medium,2,20.68737,4,20.562963,Up to 5 Gigabit,EBS only,1,446,3,265.69
4775,2023-03-13 01:08:22,Linux,10,c5.12xlarge,16,45.767287,128,21.720959,12 Gigabit,EBS only,6,559,3,11311.04
4776,2023-06-04 04:21:20,Linux,5,t3.medium,2,14.752365,4,15.103677,Up to 5 Gigabit,EBS only,4,518,5,645.67
4777,2023-12-16 09:41:47,Linux,2,c5.2xlarge,4,86.487955,16,62.775573,Up to 10 Gigabit,EBS only,9,380,1,1236.68
4778,2023-05-12 17:00:56,Linux,10,r5.2xlarge,4,77.938046,32,76.880016,Up to 10 Gigabit,EBS only,2,127,1,2723.24
4779,2023-01-18 04:57:55,Linux,1,r5.4xlarge,8,64.99947,64,65.064865,Up to 10 Gigabit,EBS only,6,706,4,1633.53
4780,2023-10-01 10:11:34,Linux,1,r5.2xlarge,4,50.421481,32,19.67471,Up to 10 Gigabit,EBS only,9,326,2,1028.56
4781,2023-02-07 08:53:11,Linux,10,t3.xlarge,4,47.378193,16,73.715932,Up to 5 Gigabit,EBS only,5,72,5,950.6
4782,2023-09-11 07:46:05,Linux,10,t3.xlarge,4,27.5864,16,15.212614,Up to 5 Gigabit,EBS only,1,59,4,872.34
4783,2023-02-25 22:52:20,Linux,5,t3.medium,2,38.594074,4,91.38169,Up to 5 Gigabit,EBS only,7,7,2,119.69
4784,2023-12-06 21:25:41,Linux,2,c5.12xlarge,16,46.529725,128,57.177131,12 Gigabit,EBS only,5,629,4,2905.5
4785,2023-04-08 05:17:27,Linux,1,r5.2xlarge,4,16.340031,32,15.077755,Up to 10 Gigabit,EBS only,3,195,4,417.82
4786,2023-02-25 19:12:17,Linux,2,r5.2xlarge,4,35.603532,32,78.511722,Up to 10 Gigabit,EBS only,8,21,1,575.12
4787,2023-09-16 00:16:15,Linux,3,t3.xlarge,4,27.514927,16,32.879052,Up to 5 Gigabit,EBS only,10,335,1,1128.1
4788,2023-01-02 21:09:01,Linux,4,c5.12xlarge,16,71.886591,128,85.677024,12 Gigabit,EBS only,8,117,2,4418.96
4789,2023-11-20 15:35:59,Linux,4,t3.xlarge,4,87.003057,16,97.853166,Up to 5 Gigabit,EBS only,10,281,3,1073.4
4790,2023-11-08 07:43:58,Linux,3,m5.2xlarge,8,57.82767,32,5.050433,Up to 10 Gigabit,EBS only,6,180,4,880.86
4791,2023-05-07 02:47:08,Linux,4,m5.2xlarge,8,63.15803,32,82.432053,Up to 10 Gigabit,EBS only,3,118,1,892.12
4792,2023-10-10 19:35:07,Linux,8,r5.4xlarge,8,13.20507,64,31.750798,Up to 10 Gigabit,EBS only,4,711,4,4996.8
4793,2023-05-17 02:00:08,Linux,1,r5.2xlarge,4,96.790625,32,54.070627,Up to 10 Gigabit,EBS only,9,412,2,1229.8
4794,2023-05-09 03:34:55,Linux,6,m5.2xlarge,8,51.065223,32,26.604038,Up to 10 Gigabit,EBS only,4,380,5,1595.32
4795,2023-09-16 06:26:55,Linux,2,t3.xlarge,4,82.723639,16,50.057138,Up to 5 Gigabit,EBS only,10,973,2,2701.2
4796,2023-10-04 15:26:12,Linux,10,r5.4xlarge,8,24.21611,64,24.632263,Up to 10 Gigabit,EBS only,5,922,3,6520.3
4797,2023-04-17 01:52:01,Linux,1,r5.4xlarge,8,31.990105,64,16.593278,Up to 10 Gigabit,EBS only,2,771,4,933.09
4798,2023-06-13 12:56:56,Linux,7,t3.medium,2,17.169573,4,44.890842,Up to 5 Gigabit,EBS only,8,409,3,1000.45
4799,2023-09-08 12:59:02,Linux,4,t3.medium,2,59.045763,4,65.942242,Up to 5 Gigabit,EBS only,2,980,2,595.16
4800,2023-02-21 12:11:44,Linux,5,t3.xlarge,4,77.31826,16,65.468941,Up to 5 Gigabit,EBS only,8,646,4,1772.18
4801,2023-08-28 20:19:55,Linux,2,t3.xlarge,4,91.496535,16,24.280263,Up to 5 Gigabit,EBS only,6,593,2,1096.48
4802,2023-07-15 07:09:52,Linux,4,m5.2xlarge,8,21.002903,32,84.572576,Up to 10 Gigabit,EBS only,7,944,4,2518.16
4803,2023-06-14 19:07:42,Linux,8,t3.xlarge,4,57.984894,16,49.376773,Up to 5 Gigabit,EBS only,1,480,3,810.4
4804,2023-11-22 22:03:48,Linux,3,t3.xlarge,4,92.572548,16,27.501174,Up to 5 Gigabit,EBS only,8,283,1,845.74
4805,2023-07-30 09:04:12,Linux,7,r5.4xlarge,8,2.833705,64,57.708995,Up to 10 Gigabit,EBS only,2,448,5,3958.15
4806,2023-05-04 14:49:05,Linux,5,c5.2xlarge,4,42.072297,16,32.519137,Up to 10 Gigabit,EBS only,4,734,3,1632.06
4807,2023-09-15 10:29:48,Linux,1,r5.2xlarge,4,66.199593,32,98.800998,Up to 10 Gigabit,EBS only,4,293,4,570.44
4808,2023-06-18 08:51:33,Linux,4,r5.2xlarge,4,29.480534,32,37.624317,Up to 10 Gigabit,EBS only,1,380,5,1161.68
4809,2023-11-06 22:23:33,Linux,9,c5.2xlarge,4,24.839968,16,54.919322,Up to 10 Gigabit,EBS only,9,999,1,3901.32
4810,2023-09-23 16:17:03,Linux,8,t3.xlarge,4,59.704082,16,63.000233,Up to 5 Gigabit,EBS only,4,970,5,1694.4
4811,2023-12-15 23:12:56,Linux,5,t3.xlarge,4,41.14531,16,89.441124,Up to 5 Gigabit,EBS only,4,95,1,527.3
4812,2023-12-10 18:04:36,Linux,6,r5.2xlarge,4,97.263682,32,55.350556,Up to 10 Gigabit,EBS only,10,505,2,2907.32
4813,2023-10-21 03:24:35,Linux,5,c5.2xlarge,4,38.152087,16,92.108777,Up to 10 Gigabit,EBS only,1,881,4,1097.76
4814,2023-01-19 21:29:58,Linux,9,t3.xlarge,4,41.270814,16,19.181256,Up to 5 Gigabit,EBS only,8,885,5,2612.1
4815,2023-08-23 01:12:01,Linux,1,c5.2xlarge,4,64.109175,16,64.798738,Up to 10 Gigabit,EBS only,9,363,1,1023.16
4816,2023-07-13 21:03:30,Linux,9,t3.medium,2,94.059557,4,53.84969,Up to 5 Gigabit,EBS only,10,489,2,1463.91
4817,2023-06-24 15:42:05,Linux,9,t3.medium,2,88.366881,4,92.950669,Up to 5 Gigabit,EBS only,3,752,3,779.07
4818,2023-01-12 00:54:20,Linux,8,c5.2xlarge,4,16.427732,16,41.438166,Up to 10 Gigabit,EBS only,5,223,3,1679.82
4819,2023-07-03 22:51:37,Linux,6,c5.2xlarge,4,27.529722,16,35.361306,Up to 10 Gigabit,EBS only,8,460,1,1999.24
4820,2023-11-07 03:55:14,Linux,9,m5.2xlarge,8,16.521281,32,34.505098,Up to 10 Gigabit,EBS only,8,321,5,2467.86
4821,2023-06-22 04:13:11,Linux,8,t3.xlarge,4,40.774879,16,14.430243,Up to 5 Gigabit,EBS only,4,476,2,1180.64
4822,2023-04-25 09:38:59,Linux,9,m5.2xlarge,8,48.292148,32,12.703314,Up to 10 Gigabit,EBS only,5,621,5,2607.48
4823,2023-02-03 15:23:19,Linux,8,m5.2xlarge,8,6.693447,32,69.134955,Up to 10 Gigabit,EBS only,5,61,4,1679.46
4824,2023-07-31 09:00:13,Linux,5,m5.2xlarge,8,74.93174,32,31.684339,Up to 10 Gigabit,EBS only,4,376,1,1391.14
4825,2023-04-27 08:14:23,Linux,8,c5.12xlarge,16,79.840394,128,2.752787,12 Gigabit,EBS only,10,378,5,9334.0
4826,2023-03-17 18:39:04,Linux,10,t3.xlarge,4,56.438892,16,81.796793,Up to 5 Gigabit,EBS only,3,153,1,976.34
4827,2023-07-16 02:49:39,Linux,8,t3.medium,2,26.351288,4,71.70945,Up to 5 Gigabit,EBS only,9,885,1,2242.02
4828,2023-12-28 10:32:40,Linux,2,m5.2xlarge,8,7.76335,32,3.274436,Up to 10 Gigabit,EBS only,1,697,3,581.26
4829,2023-05-01 10:19:25,Linux,6,t3.medium,2,29.676256,4,83.312215,Up to 5 Gigabit,EBS only,8,479,3,1124.66
4830,2023-07-20 01:19:52,Linux,1,r5.2xlarge,4,27.847921,32,95.621591,Up to 10 Gigabit,EBS only,9,563,4,1583.14
4831,2023-03-02 04:01:30,Linux,9,c5.12xlarge,16,98.33125,128,14.849885,12 Gigabit,EBS only,3,535,4,9812.4
4832,2023-07-10 23:22:27,Linux,6,c5.12xlarge,16,15.490043,128,39.098287,12 Gigabit,EBS only,3,786,3,6876.48
4833,2023-09-03 19:08:36,Linux,5,c5.2xlarge,4,88.45917,16,6.680063,Up to 10 Gigabit,EBS only,6,656,5,1892.06
4834,2023-09-13 16:03:59,Linux,4,m5.2xlarge,8,81.24033,32,81.38911,Up to 10 Gigabit,EBS only,9,722,5,2489.56
4835,2023-03-10 15:25:25,Linux,3,c5.12xlarge,16,49.482215,128,73.11027,12 Gigabit,EBS only,10,920,3,5523.7
4836,2023-08-27 05:43:31,Linux,10,c5.2xlarge,4,33.78026,16,30.763649,Up to 10 Gigabit,EBS only,6,440,3,2423.8
4837,2023-06-26 21:22:27,Linux,1,r5.2xlarge,4,49.381178,32,87.851365,Up to 10 Gigabit,EBS only,7,456,1,1095.64
4838,2023-10-26 11:52:58,Linux,3,m5.2xlarge,8,89.78285,32,4.078026,Up to 10 Gigabit,EBS only,9,924,4,2762.22
4839,2023-08-31 06:01:29,Linux,7,c5.2xlarge,4,15.499486,16,65.382233,Up to 10 Gigabit,EBS only,3,809,5,1847.2
4840,2023-05-27 15:26:06,Linux,2,r5.2xlarge,4,69.002905,32,43.149661,Up to 10 Gigabit,EBS only,3,647,3,1036.1
4841,2023-05-13 21:42:06,Linux,8,r5.2xlarge,4,11.809537,32,71.760391,Up to 10 Gigabit,EBS only,4,718,5,2872.48
4842,2023-04-10 12:34:00,Linux,10,r5.4xlarge,8,80.20446,64,80.792418,Up to 10 Gigabit,EBS only,4,957,2,6316.98
4843,2023-04-26 18:49:06,Linux,2,t3.xlarge,4,88.761886,16,18.546127,Up to 5 Gigabit,EBS only,10,744,5,2105.8
4844,2023-03-01 21:23:57,Linux,4,r5.2xlarge,4,18.228113,32,47.661913,Up to 10 Gigabit,EBS only,8,56,5,1179.36
4845,2023-02-16 23:42:25,Linux,2,c5.2xlarge,4,8.054364,16,45.048915,Up to 10 Gigabit,EBS only,8,443,2,1268.92
4846,2023-10-08 18:11:58,Linux,6,r5.4xlarge,8,14.58203,64,3.2131,Up to 10 Gigabit,EBS only,5,873,1,4327.92
4847,2023-05-03 09:00:37,Linux,6,t3.xlarge,4,98.7072,16,84.427524,Up to 5 Gigabit,EBS only,10,306,3,1309.8
4848,2023-01-26 07:05:39,Linux,2,r5.4xlarge,8,31.22819,64,86.124402,Up to 10 Gigabit,EBS only,5,428,5,1620.74
4849,2023-10-07 01:05:09,Linux,3,m5.2xlarge,8,64.902989,32,75.027453,Up to 10 Gigabit,EBS only,2,779,1,1005.14
4850,2023-11-03 04:23:47,Linux,2,t3.xlarge,4,44.268658,16,62.353818,Up to 5 Gigabit,EBS only,7,555,5,1181.5
4851,2023-11-23 22:50:52,Linux,8,c5.2xlarge,4,73.680352,16,31.278233,Up to 10 Gigabit,EBS only,1,841,5,1608.58
4852,2023-04-06 13:02:19,Linux,2,m5.2xlarge,8,14.238945,32,87.246961,Up to 10 Gigabit,EBS only,7,741,2,1748.66
4853,2023-01-05 04:03:40,Linux,3,c5.12xlarge,16,38.798825,128,73.038611,12 Gigabit,EBS only,4,777,1,3939.78
4854,2023-08-13 00:12:27,Linux,5,c5.2xlarge,4,75.650187,16,22.237065,Up to 10 Gigabit,EBS only,4,714,1,1611.26
4855,2023-11-22 14:56:16,Linux,2,t3.xlarge,4,9.344072,16,61.307843,Up to 5 Gigabit,EBS only,7,104,5,360.68
4856,2023-02-28 22:07:43,Linux,6,m5.2xlarge,8,75.295409,32,66.703211,Up to 10 Gigabit,EBS only,2,114,1,1259.4
4857,2023-05-28 13:30:02,Linux,4,c5.12xlarge,16,64.641848,128,20.340705,12 Gigabit,EBS only,9,294,2,4863.56
4858,2023-05-06 11:07:10,Linux,2,c5.12xlarge,16,17.079148,128,80.990922,12 Gigabit,EBS only,3,662,3,2604.16
4859,2023-03-27 08:58:55,Linux,9,t3.medium,2,99.332952,4,42.428934,Up to 5 Gigabit,EBS only,10,505,2,1505.51
4860,2023-12-03 09:02:43,Linux,8,c5.2xlarge,4,50.108982,16,3.346287,Up to 10 Gigabit,EBS only,9,35,1,1471.82
4861,2023-02-21 10:28:22,Linux,7,r5.4xlarge,8,30.596697,64,66.728681,Up to 10 Gigabit,EBS only,9,438,2,4750.11
4862,2023-10-31 14:23:15,Linux,5,t3.xlarge,4,15.176177,16,29.690135,Up to 5 Gigabit,EBS only,1,323,4,512.48
4863,2023-10-31 01:16:13,Linux,1,t3.xlarge,4,84.136309,16,90.966176,Up to 5 Gigabit,EBS only,2,736,4,468.42
4864,2023-07-26 11:43:58,Linux,8,c5.2xlarge,4,8.097147,16,43.973723,Up to 10 Gigabit,EBS only,1,614,5,1549.56
4865,2023-02-02 16:00:21,Linux,9,r5.2xlarge,4,74.713649,32,58.474903,Up to 10 Gigabit,EBS only,6,464,1,3115.32
4866,2023-05-08 16:27:35,Linux,7,c5.12xlarge,16,21.838423,128,59.337933,12 Gigabit,EBS only,5,502,3,7959.9
4867,2023-06-22 16:58:56,Linux,2,m5.2xlarge,8,26.056666,32,44.424283,Up to 10 Gigabit,EBS only,2,108,2,456.2
4868,2023-08-05 03:42:15,Linux,3,m5.2xlarge,8,17.345603,32,28.738674,Up to 10 Gigabit,EBS only,10,980,1,3148.06
4869,2023-06-26 01:46:44,Linux,8,r5.2xlarge,4,24.152702,32,88.779282,Up to 10 Gigabit,EBS only,2,836,2,2560.48
4870,2023-07-28 18:40:11,Linux,10,t3.xlarge,4,59.201546,16,57.486488,Up to 5 Gigabit,EBS only,5,572,5,1600.6
4871,2023-10-15 04:02:43,Linux,7,r5.4xlarge,8,61.613987,64,50.77091,Up to 10 Gigabit,EBS only,10,793,4,5786.99
4872,2023-12-02 09:32:46,Linux,6,c5.12xlarge,16,24.060789,128,26.098432,12 Gigabit,EBS only,7,353,5,6905.86
4873,2023-12-27 09:46:44,Linux,9,m5.2xlarge,8,81.162518,32,91.900091,Up to 10 Gigabit,EBS only,1,702,1,1982.7
4874,2023-01-08 00:32:08,Linux,2,c5.2xlarge,4,36.526948,16,35.189926,Up to 10 Gigabit,EBS only,4,992,4,1379.16
4875,2023-01-10 22:04:23,Linux,3,c5.2xlarge,4,39.268987,16,49.920089,Up to 10 Gigabit,EBS only,8,642,1,1856.58
4876,2023-04-13 00:36:50,Linux,3,t3.xlarge,4,93.970696,16,77.038345,Up to 5 Gigabit,EBS only,6,816,5,1530.06
4877,2023-02-22 10:08:08,Linux,6,c5.2xlarge,4,89.045087,16,75.429394,Up to 10 Gigabit,EBS only,2,344,1,1221.32
4878,2023-12-18 00:02:00,Linux,6,r5.2xlarge,4,69.888888,32,87.737251,Up to 10 Gigabit,EBS only,4,853,2,2481.44
4879,2023-08-24 21:24:14,Linux,6,m5.2xlarge,8,47.815035,32,32.906462,Up to 10 Gigabit,EBS only,1,408,4,1306.2
4880,2023-07-24 05:59:54,Linux,2,t3.xlarge,4,10.791538,16,48.651133,Up to 5 Gigabit,EBS only,9,558,2,1477.12
4881,2023-05-22 19:46:00,Linux,6,r5.4xlarge,8,33.650067,64,4.181289,Up to 10 Gigabit,EBS only,6,386,3,3795.18
4882,2023-02-15 07:30:11,Linux,2,r5.2xlarge,4,85.752749,32,19.782646,Up to 10 Gigabit,EBS only,7,632,1,1681.68
4883,2023-06-18 08:16:00,Linux,3,t3.medium,2,90.839308,4,78.754451,Up to 5 Gigabit,EBS only,2,616,1,384.49
4884,2023-04-08 14:27:54,Linux,3,m5.2xlarge,8,83.09791,32,8.688929,Up to 10 Gigabit,EBS only,10,786,1,2643.66
4885,2023-02-14 08:55:50,Linux,4,r5.2xlarge,4,9.246515,32,5.523103,Up to 10 Gigabit,EBS only,2,813,5,1485.64
4886,2023-04-01 15:04:13,Linux,6,r5.4xlarge,8,66.294365,64,54.638711,Up to 10 Gigabit,EBS only,2,5,2,3195.62
4887,2023-10-19 04:47:49,Linux,9,t3.xlarge,4,63.816955,16,15.734457,Up to 5 Gigabit,EBS only,7,442,3,1575.74
4888,2023-05-05 04:58:31,Linux,2,r5.4xlarge,8,9.825023,64,53.441315,Up to 10 Gigabit,EBS only,5,219,4,1349.04
4889,2023-03-08 10:27:32,Linux,8,c5.2xlarge,4,79.004025,16,93.117284,Up to 10 Gigabit,EBS only,6,437,4,2071.64
4890,2023-03-14 09:24:30,Linux,7,r5.4xlarge,8,81.80645,64,39.590132,Up to 10 Gigabit,EBS only,5,41,2,3778.49
4891,2023-12-25 22:45:21,Linux,6,t3.xlarge,4,85.229896,16,13.628468,Up to 5 Gigabit,EBS only,3,985,5,1282.5
4892,2023-01-06 06:29:14,Linux,4,r5.2xlarge,4,69.940902,32,12.989886,Up to 10 Gigabit,EBS only,3,76,5,1122.16
4893,2023-06-02 07:44:42,Linux,2,t3.xlarge,4,18.409409,16,8.346045,Up to 5 Gigabit,EBS only,7,106,4,364.32
4894,2023-09-29 13:46:11,Linux,4,t3.xlarge,4,68.16829,16,13.792478,Up to 5 Gigabit,EBS only,9,260,2,951.2
4895,2023-01-05 15:03:28,Linux,5,t3.medium,2,87.126144,4,87.922272,Up to 5 Gigabit,EBS only,2,45,5,130.35
4896,2023-10-25 16:19:26,Linux,10,r5.4xlarge,8,29.072611,64,46.510097,Up to 10 Gigabit,EBS only,4,460,4,5800.1
4897,2023-10-10 00:17:41,Linux,5,t3.xlarge,4,47.195403,16,25.952834,Up to 5 Gigabit,EBS only,4,192,4,628.18
4898,2023-08-12 12:54:58,Linux,5,c5.2xlarge,4,14.647608,16,67.206817,Up to 10 Gigabit,EBS only,9,156,2,1233.74
4899,2023-09-28 09:21:08,Linux,1,c5.12xlarge,16,29.388873,128,90.343145,12 Gigabit,EBS only,1,486,4,1170.26
4900,2023-05-07 21:43:13,Linux,8,m5.2xlarge,8,24.273169,32,60.803446,Up to 10 Gigabit,EBS only,10,489,4,2871.56
4901,2023-12-21 02:52:49,Linux,8,m5.2xlarge,8,26.093104,32,39.444111,Up to 10 Gigabit,EBS only,2,953,3,2095.72
4902,2023-11-13 05:01:29,Linux,10,r5.2xlarge,4,89.37686,32,40.3499,Up to 10 Gigabit,EBS only,3,168,3,2788.24
4903,2023-01-06 12:12:26,Linux,7,r5.2xlarge,4,52.096409,32,76.248021,Up to 10 Gigabit,EBS only,7,596,2,2944.76
4904,2023-06-07 23:07:20,Linux,8,r5.4xlarge,8,57.060695,64,18.846964,Up to 10 Gigabit,EBS only,4,987,1,5283.84
4905,2023-11-20 07:20:42,Linux,1,t3.medium,2,60.889727,4,84.172272,Up to 5 Gigabit,EBS only,7,336,4,632.91
4906,2023-11-23 02:15:23,Linux,7,c5.12xlarge,16,56.369103,128,93.431003,12 Gigabit,EBS only,3,634,4,7801.82
4907,2023-12-15 08:39:36,Linux,6,c5.12xlarge,16,11.728063,128,61.217145,12 Gigabit,EBS only,2,881,2,6721.52
4908,2023-04-21 10:52:14,Linux,4,t3.medium,2,86.075337,4,21.398377,Up to 5 Gigabit,EBS only,3,280,1,303.96
4909,2023-11-05 22:46:06,Linux,2,c5.2xlarge,4,55.753627,16,33.657207,Up to 10 Gigabit,EBS only,5,377,2,837.58
4910,2023-06-13 04:25:44,Linux,9,t3.medium,2,96.814457,4,96.711558,Up to 5 Gigabit,EBS only,10,288,5,941.31
4911,2023-12-03 03:37:20,Linux,6,r5.4xlarge,8,74.132041,64,82.547543,Up to 10 Gigabit,EBS only,6,150,5,3427.02
4912,2023-04-30 21:12:20,Linux,3,c5.12xlarge,16,58.817775,128,64.217038,12 Gigabit,EBS only,3,372,4,3421.86
